,EC-NUMBER,SUBSTRATES,PRODUCTS,GIBBS
14883,No_Data,"['CPDQT-400', 'WATER']","['AMP', 'THZ-P', 'CARBON-DIOXIDE', 'PROTON']", 38.205994
14884,No_Data,"['CDPDIACYLGLYCEROL', 'ETHANOL-AMINE']","['L-1-PHOSPHATIDYL-ETHANOLAMINE', 'CMP', 'PROTON']", 37.325623
14885,No_Data,"['OBTUSIFOLIOL', 'OXYGEN-MOLECULE', 'Red-NADPH-Hemoprotein-Reductases']","['CPD-21438', 'WATER', 'Ox-NADPH-Hemoprotein-Reductases']", -81.78473000000001
14886,No_Data,"['CPD-7682', 'NAD', 'WATER']","['CPD-468', 'NADH', 'PROTON']", 0.015808105
14887,No_Data,"['CPD-252', 'Acceptor']","['CPD-13903', 'Donor-H2']", 'No-Data'
14888,No_Data,"['S-ADENOSYLMETHIONINE', 'N-Methyl-Ornithine-Lipid']","['ADENOSYL-HOMO-CYS', 'NN-Dimethyl-Ornithine-Lipid', 'PROTON']", -33.652266999999995
14889,No_Data,"['CPD-13927', 'WATER']","['CPD-13930', 'CARBAMATE', 'PROTON']", -2.3271102999999997
14890,No_Data,"['CPD-3486', 'WATER']","['PROTON', '3-HYDROXYBENZOATE', 'CL-']", 12.80288
14891,No_Data,"['CPD-13922', 'OXYGEN-MOLECULE', 'Red-NADPH-Hemoprotein-Reductases']","['CPD-13923', 'Ox-NADPH-Hemoprotein-Reductases', 'WATER', 'PROTON']", -108.408905
14892,No_Data,"['S-ADENOSYLMETHIONINE', 'CPD-13383']","['ADENOSYL-HOMO-CYS', 'CPD-13389', 'PROTON']", -10.460083000000001
14893,No_Data,"['CPD-21212', 'WATER']","['GLYOX', 'GLUTATHIONE', 'CL-', 'PROTON']", 15.367004000000001
14894,No_Data,"['CPD-4101', 'OXYGEN-MOLECULE', 'FERROCYTOCHROME-B5', 'PROTON']","['CPD-12907', 'FERRICYTOCHROME-B5', 'WATER']", -75.28055
14895,No_Data,['CPDQT-429'],"['CPD-19511', 'CPD-19512']", 11.09488
14896,No_Data,['2-CL-5-OXO-2-5-DIH-FURAN-2-ACETATE'],"['CPD-10640', 'CL-', 'CARBON-DIOXIDE']", -14.71
14897,No_Data,"['CPD-9717', 'Donor-H2']","['CPD-9955', 'Acceptor']", 'No-Data'
14898,No_Data,"['CPD-9143', 'WATER']","['PROTON', 'CPD-9144', 'ACET']", -11.037125
14899,No_Data,"['AMINO-OXOBUT', 'PROTON']","['AMINO-ACETONE', 'CARBON-DIOXIDE']", -3.0899925
14900,No_Data,['CPD-8211'],"['PROTON', 'CPD-8213', 'CL-']", -0.8341198000000001
14901,No_Data,"['CPD-606', 'WATER']","['CYTIDINE', 'Pi', 'GLYCEROL-3P', 'PROTON']", -3.0283813
14902,No_Data,"['CPD-11975', 'WATER']","['CPD1G-1', 'Pi']", 7.21698
14903,No_Data,"['44-DIMETHYL-824-CHOLESTADIENOL', 'OXYGEN-MOLECULE', 'NADH', 'PROTON']","['CPD-21728', 'WATER', 'NAD']", -89.89879
14904,No_Data,"['CPD-8612', 'OXYGEN-MOLECULE', 'FERROCYTOCHROME-B5', 'PROTON']","['CPD-8613', 'WATER', 'FERRICYTOCHROME-B5']", -101.90465999999999
14905,No_Data,"['CPDQT-274', 'BENZOYLCOA']","['CPD-12420', 'CO-A']", -3.6100464
14906,No_Data,"['CPD-9090', 'NADP']","['CPD-9089', 'NADPH', 'PROTON']", 13.61345
14907,No_Data,"['CPD-20572', 'OXYGEN-MOLECULE']",['CPD-20574'], -70.29001
14908,No_Data,"['CPDQT-350', 'OXYGEN-MOLECULE', 'Red-NADPH-Hemoprotein-Reductases']","['CPD-12401', 'WATER', 'Ox-NADPH-Hemoprotein-Reductases']", -78.35477
14909,No_Data,"['CPD1F-766', 'UDP-L-RHAMNOSE']","['UDP', 'CYANIDIN-3-O-RHAMNOSYLGLUCOSIDE']", 8.351746
14910,No_Data,"['CPD-21666', 'PROTON']","['CPD-21667', 'WATER']", 2.5871124
14911,No_Data,['D-altropyranoses'],['ALTROSE'], 2.3199919999999996
14912,No_Data,"['CPD-8179', 'NADH']","['P-NITROPHENOL', 'NITRITE', 'NAD']", -5.235931400000001
14913,No_Data,"['CPD-20661', 'Donor-H2']","['CPD-20660', 'Acceptor']", 'No-Data'
14914,No_Data,['CPD-3193'],['CPD-3194'], 35.037773
14915,No_Data,"['CPD0-2340', 'Donor-H2']","['CPD0-2339', 'WATER', 'PROTON', 'Acceptor']", 'No-Data'
14916,No_Data,['HYDROXYMETHYLBILANE'],"['CPD-11444', 'WATER']", -13.166992
14917,No_Data,"['CPD-11949', 'CPD-11950']","['CPD-11952', 'VibF', 'PROTON']", 82.79419
14918,No_Data,"['PROTON', 'CPD-4885', 'NADPH', 'OXYGEN-MOLECULE']","['CPD-4884', 'NADP', 'WATER']", -110.59753400000001
14919,No_Data,['D-arabinopyranose'],['CPD-15700'], 0.5200043
14920,No_Data,"['CPD-10598', 'CARBON-DIOXIDE', 'ATP', 'WATER']","['PROTON', 'CPD-10599', 'AMP', 'Pi']", -10.665955
14921,No_Data,"['BENZOATE', 'PYRUVATE']","['CPD-9949', 'CARBON-DIOXIDE']", 46.374123
14922,No_Data,"['CPD-4579', 'FERROCYTOCHROME-B5', 'OXYGEN-MOLECULE', 'PROTON']","['CPD-4580', 'FERRICYTOCHROME-B5', 'WATER']", -86.25757
14923,No_Data,"['CH33ADO', 'WATER']","['CPD0-2167', 'ADENINE']", 42.006004
14924,No_Data,"['CPD-328', 'OXYGEN-MOLECULE']","['PROTON', 'CPD-7102']", -129.6282
14925,No_Data,"['METHENYLTETRAHYDROMETHANOPTERIN', 'WATER']","['CPD-19570', 'PROTON']", -33.715332000000004
14926,No_Data,"['CPD-8254', 'Galactosides']",['CPD-8255'], 144.21115
14927,No_Data,"['CPD-20056', 'WATER']","['4-HYDROXY-BENZYL-ALCOHOL', 'HSCN', 'PROTON']", 27.192890000000002
14928,No_Data,['L-THREONATE'],['TARTRATE'], -74.96951
14929,No_Data,"['CPD-10586', 'Reduced-adrenal-ferredoxins', 'PROTON', 'OXYGEN-MOLECULE']","['CPD-10587', 'Oxidized-adrenal-ferredoxins', 'WATER']", -90.00225999999999
14930,No_Data,['CPD-9273'],"['CPD-9275', 'WATER']", -148.597
14931,No_Data,['CPD-13006'],"['BENZYL-ISOTHIOCYANATE', 'SULFATE']", -84.8
14932,No_Data,"['CPD-14524', 'Donor-H2']","['CPD-14519', 'Acceptor']", 'No-Data'
14933,No_Data,"['CPD-11955', 'ATP']","['PROTON', 'CPD-11956', 'ADP', 'Pi', 'WATER']", -6.672821000000001
14934,No_Data,"['CPD66-52', 'OXYGEN-MOLECULE']",['CPD66-54'], -89.64
14935,No_Data,"['CPD-267', 'OXYGEN-MOLECULE', 'Red-NADPH-Hemoprotein-Reductases']","['CPD-7070', 'Ox-NADPH-Hemoprotein-Reductases', 'WATER']", -97.55476
14936,No_Data,"['CPD0-2552', 'WATER']","['7-METHYLGUANOSINE-5-PHOSPHATE', 'PPI', 'PROTON']", -114.79711999999999
14937,No_Data,"['5-10-METHENYL-THF-GLU-N', 'WATER']","['N5-Formyl-THF-Glu-N', 'PROTON']", -9.48825
14938,No_Data,['CPD-18773'],['CPD-19220'], 0.0
14939,No_Data,"['CPD-15841', 'WATER', 'Acceptor']","['CPD-15840', 'Donor-H2']", 'No-Data'
14940,No_Data,"['CPD-10065', 'NAD']","['PROTON', 'CPD-10063', 'NADH']", 1.0817871000000001
14941,No_Data,"['CPD-20717', 'PROTON']","['CPD-20716', 'CARBON-DIOXIDE']", 0.5241394
14942,No_Data,"['CPD-349', 'THR', 'ATP']","['PROTON', 'CPD-359', 'ADP', 'Pi']", -8.475891
14943,No_Data,"['CPD-16628', 'Red-NADPH-Hemoprotein-Reductases', 'OXYGEN-MOLECULE']","['CPD-21319', 'Ox-NADPH-Hemoprotein-Reductases', 'WATER']", -92.76184
14944,No_Data,"['CPD-12841', 'Acceptor']","['2-hydroxy-4-1H-quinolone', 'Donor-H2']", 'No-Data'
14945,No_Data,"['CPD-15280', 'L-SELENOCYSTEINE', 'OXYGEN-MOLECULE']","['CPD-17044', 'WATER']", -58.586983
14946,No_Data,"['S-ADENOSYLMETHIONINE', '131-OXO-MAGNESIUM-PROTOPORPHYRIN-IX-13-M']","['DIVINYL-PROTOCHLOROPHYLLIDE-A', 'CH33ADO', 'MET', 'PROTON']", -29.038239
14947,No_Data,"['CPD-12575', 'NADPH', 'PROTON']","['UDP-L-RHAMNOSE', 'NADP', 'WATER']", -12.27063
14948,No_Data,"['ATP', 'L-glutamyl-tRNAGln']","['5-Phosphooxy-L-glutamyl-tRNAGlln', 'ADP']", 7.290039
14949,No_Data,"['CPD-7043', 'Alpha-Amyloses']",['Starch'], 'No-Data'
14950,No_Data,"['CPD-9418', 'OXYGEN-MOLECULE']","['NOCARDICIN-E', 'WATER', 'PROTON']", -103.70111
14951,No_Data,"['14a-Hydroxymethylsteroids', 'OXYGEN-MOLECULE', 'Reduced-ferredoxins', 'PROTON']","['14a-formylsteroids', 'WATER', 'Oxidized-ferredoxins']", -69.45999
14952,No_Data,"['CPD-7857', 'NADP']","['CPD-9977', 'NADPH', 'PROTON']", -0.25650024
14953,No_Data,"['CPD-12949', 'OXYGEN-MOLECULE']","['CPD-12953', 'WATER']", -110.93301399999999
14954,No_Data,['CPD-20684'],['CPD-20685'], -1.5500183
14955,No_Data,['CPD-12491'],"['CPD-12487', 'WATER']", -148.597
14956,No_Data,"['CPD-14491', 'Red-NADPH-Hemoprotein-Reductases', 'OXYGEN-MOLECULE']","['CPD-14492', 'Ox-NADPH-Hemoprotein-Reductases', 'WATER']", -92.76187
14957,No_Data,"['19-HYDROXYTESTOSTERONE', 'Red-NADPH-Hemoprotein-Reductases', 'OXYGEN-MOLECULE']","['19-OXO-TESTOSTERONE', 'Ox-NADPH-Hemoprotein-Reductases', 'WATER']", -92.76173399999999
14958,No_Data,"['2-D-THREO-HYDROXY-3-CARBOXY-ISOCAPROATE', 'NAD']","['CPD-7100', 'NADH', 'PROTON']", 3.5417786
14959,No_Data,"['N-ACETYL-5-METHOXY-TRYPTAMINE', 'WATER']","['CPD-12018', 'ACET']", -2.6071167
14960,No_Data,"['ACETYL-COA', 'PROT-CYS']","['Protein-S-Acetyl-Cysteines', 'CO-A']", -20.542236
14961,No_Data,['CPD-19892'],['CPD-19893'], -6.449997
14962,No_Data,"['INDOLE-3-CARBOXALDEHYDE', 'CYS']",['INDOLE-HYDROXYMETHYL-S-CYSTEINE-ADDUCT'], 2.8600082000000002
14963,No_Data,"['CPD-16944', 'WATER']","['CPD-16945', 'PROTON']", -9.707077
14964,No_Data,"['CPD-19925', 'PROTON']",['CPD-19923'], -4.015869
14965,No_Data,"['CHLOROPHYLLIDE-A', 'OXYGEN-MOLECULE', 'NADPH', 'PROTON']","['CPD-7015', 'WATER', 'NADP']", -88.6505
14966,No_Data,"['CPD-19477', 'WATER']",['CPDQT-36'], -0.052993774
14967,No_Data,"['QUERCETIN-34-BISSULFATE', 'PAPS']","['3-5-ADP', 'CPD-10893']", 9.6
14968,No_Data,['DIHYDROXYPENTANEDIONE'],['CPD-10775'], -3.87
14969,No_Data,"['CPD-19837', 'GLT', 'WATER', 'Acceptor']","['CPD-19836', '2-KETOGLUTARATE', 'CARBON-DIOXIDE', 'Donor-H2']", 'No-Data'
14970,No_Data,"['CPD-7860', 'OXYGEN-MOLECULE', 'Donor-H2']","['CPD-20428', 'WATER', 'Acceptor']", 'No-Data'
14971,No_Data,"['HISTIDINAL', 'NAD', 'WATER']","['PROTON', 'HIS', 'NADH']", -12.481200999999999
14972,No_Data,"['CPD-21645', 'WATER']","['CPD-21646', 'ETOH', 'PROTON']", -2.677166
14973,No_Data,"['CPD-8853', 'CPD-8651', 'PROTON', 'Acceptor']","['CPD-8854', 'WATER', 'Donor-H2']", 'No-Data'
14974,No_Data,"['CPD-12383', 'GLUTATHIONE']","['CPD-12384', 'WATER']", -11.477015
14975,No_Data,"['CPD-705', 'OXYGEN-MOLECULE']","['CPD-704', 'WATER']", -95.20700000000001
14976,No_Data,"['CPD-19031', 'WATER', 'NAD']","['CPD-19032', 'NADH', 'PROTON']", -13.729431
14977,No_Data,['CPD-19942'],"['CPD-19940', 'WATER']", -6.604767
14978,No_Data,"['CPDQT-39', 'NAD']","['CPD-19488', 'NADH', 'PROTON']", 3.5417786
14979,No_Data,"['CPD-20452', 'Donor-H2', 'OXYGEN-MOLECULE']","['CPD-20453', 'Acceptor', 'WATER']", 'No-Data'
14980,No_Data,"['CPD-4863', 'PROTON']","['2-METHYLPROPANAL-OXIME', 'CARBON-DIOXIDE', 'WATER']", -6.472858400000001
14981,No_Data,"['DIHYDROXYINDOLE', 'OXYGEN-MOLECULE', 'Donor-H2']","['CPD-12373', 'WATER', 'Acceptor']", 'No-Data'
14982,No_Data,['24-DICHLORO-25-DIHYDRO-5-OXOFURAN-2-AC'],"['TRANS-2-CHLORO-4-CARBOXYMETHYLENEBUT-2-E', 'CL-', 'PROTON']", -0.8441390999999999
14983,No_Data,['CPD-19102'],"['CPD-12990', 'WATER']", 19.503007999999998
14984,No_Data,"['CPD-276', 'Red-NADPH-Hemoprotein-Reductases', 'OXYGEN-MOLECULE']","['CPD-15601', 'Ox-NADPH-Hemoprotein-Reductases', 'WATER']", -81.78475999999999
14985,No_Data,['CPD-9774'],"['PROTON', 'CPD-9775', 'WATER']", -10.376999
14986,No_Data,"['4-HYDROXY-BENZYL-ALCOHOL', 'Oxidized-Azurins']","['4-HYDROXYBENZALDEHYDE', 'Reduced-Azurins', 'PROTON']", -9.881771
14987,No_Data,"['CPD-4223', 'WATER']","['PROTON', 'MALONATE', 'CPD-4222']", -3.3912506000000002
14988,No_Data,"['ATP', 'CPD-20513', 'PROTON']","['CPD-20515', 'PPI']", -45.352478000000005
14989,No_Data,['D-Allopyranose'],['CPD-15629'], 2.3199919999999996
14990,No_Data,"['N-homo-methionine', 'OXYGEN-MOLECULE', 'Red-NADPH-Hemoprotein-Reductases']","['N-hydroxy-n-homo-methionine', 'WATER', 'Ox-NADPH-Hemoprotein-Reductases', 'PROTON']", -70.18775
14991,No_Data,"['CPD-16440', 'OXYGEN-MOLECULE', 'Red-NADPH-Hemoprotein-Reductases']","['CPD-9980', 'WATER', 'Ox-NADPH-Hemoprotein-Reductases', 'PROTON']", -108.408875
14992,No_Data,"['CPD-11837', 'PAPS']","['24-Epicathasterone-Sulfates', '3-5-ADP']", -358.0138
14993,No_Data,['L-CYSTATHIONINE'],"['2-AMINOACRYLATE', 'HOMO-CYS']", 4.81001
14994,No_Data,"['CPD-397', '2-Oxo-carboxylates', 'PROTON']","['CPD-10472', 'CARBON-DIOXIDE', 'Amino-Acids-20']", -44.55036
14995,No_Data,"['CPD-16677', 'OXYGEN-MOLECULE', 'NADPH', 'PROTON']","['CPD-19398', 'WATER', 'NADP']", -91.90051
14996,No_Data,"['CPD-9851', 'Acceptor']","['CPD-9826', 'Donor-H2']", 'No-Data'
14997,No_Data,['CPD-21113'],"['CPD-21114', '2-AMINOACRYLATE']", 4.8099823
14998,No_Data,"['COUMARATE', 'AMMONIUM']",['CPD-16631'], 0.8041096
14999,No_Data,"['CPD-6443', 'WATER']","['PROTON', 'BENZOATE', 'BENZYL-ALCOHOL']", -1.0871277
15000,No_Data,"['Long-Chain-Acyl-CoAs', 'MALONYL-COA']","['VERY-LONG-CHAIN-FATTY-ACYL-COA', 'CARBON-DIOXIDE', 'CO-A']", 'No-Data'
15001,No_Data,"['INDOXYL', 'OXYGEN-MOLECULE']","['CPD-10525', 'WATER']", -66.876
15002,No_Data,"['CPD-15451', 'WATER']","['CPD-15458', 'Glucopyranose']", -3.112915
15003,No_Data,"['INDOLEYL-CPD', 'OXYGEN-MOLECULE', 'Red-NADPH-Hemoprotein-Reductases']","['CPD-21441', 'WATER', 'Ox-NADPH-Hemoprotein-Reductases']", -83.59476
15004,No_Data,['CPD-18131'],['CPD-18132'], -35.070004
15005,No_Data,"['CPDQT-421', 'SINAPOYL-COA']","['CPD-12423', 'CO-A']", -3.6100464
15006,No_Data,['H2CO3'],"['HCO3', 'PROTON']", -50.294129999999996
15007,No_Data,"['CPD-716', 'Acceptor']","['CPD-718', 'Donor-H2']", 'No-Data'
15008,No_Data,['CINNAMOYL-COA'],['P-COUMAROYL-COA'], -39.48
15009,No_Data,"['PROTON', 'CPDQT-341', 'NADPH', 'OXYGEN-MOLECULE', 'CYS']","['CPDQT-406', 'NADP', 'WATER']", -98.8775
15010,No_Data,"['CPD-9938', 'Methylated-methyl-acceptors']","['CPD-9939', 'Demethylated-methyl-acceptors']", 38.842216
15011,No_Data,"['S-ADENOSYLMETHIONINE', 'CPD-9125']","['PROTON', 'CPD-9123', 'ADENOSYL-HOMO-CYS']", -4.3599854
15012,No_Data,"['CPD-20648', 'OXYGEN-MOLECULE', 'Donor-H2']","['CPD-20649', 'WATER', 'Acceptor']", 'No-Data'
15013,No_Data,"['CPD-6602', 'NADPH', 'PROTON']","['CPD-13314', 'NADP']", -9.353516
15014,No_Data,"['Thyroglobulin-triiodothyronines', 'WATER']","['LIOTHYRONINE', 'Unspecified-Degradation-Products']", 'No-Data'
15015,No_Data,"['CPD-621', 'PROTON']","['CPD-13943', 'CARBON-DIOXIDE']", -1.8417664
15016,No_Data,"['CPD-9958', 'Acceptor']","['UBIQUINONE-10', 'Donor-H2']", 'No-Data'
15017,No_Data,"['CPD-13621', 'OXYGEN-MOLECULE', '2-KETOGLUTARATE']","['CPD-13632', 'SUC', 'CARBON-DIOXIDE', 'WATER']", -112.43701000000001
15018,No_Data,"['S-ADENOSYLMETHIONINE', 'CPD-9531']","['PROTON', 'CPD-9532', 'ADENOSYL-HOMO-CYS']", -4.3599854
15019,No_Data,['CPD-12201'],['CPD-12209'], 37.07541
15020,No_Data,"['CPD1F-114', 'OXYGEN-MOLECULE']","['CPD-7202', 'CPD-13371']", -173.03998
15021,No_Data,"['CPD-13666', 'OXYGEN-MOLECULE', 'Red-NADPH-Hemoprotein-Reductases']","['CPD-13667', 'WATER', 'Ox-NADPH-Hemoprotein-Reductases']", -97.23181
15022,No_Data,"['CPD-13887', 'Reduced-ferredoxins', 'PROTON', 'OXYGEN-MOLECULE']","['CPD-13888', 'Oxidized-ferredoxins', 'WATER']", -90.00225999999999
15023,No_Data,"['an-oxidized-DsbD-protein', 'Protein-Dithiols']","['a-reduced-DsbD-protein', 'Protein-Disulfides']", 4.2499847
15024,No_Data,"['ACETOL', 'OXYGEN-MOLECULE', 'NADPH', 'PROTON']","['CPD-19002', 'WATER', 'NADP']", -99.32049599999999
15025,No_Data,"['S-ADENOSYLMETHIONINE', 'tRNA-Containing-N2-Methylguanine-10']","['tRNA-Containing-N2-dimethylguanine-10', 'ADENOSYL-HOMO-CYS', 'PROTON']", -53.7023
15026,No_Data,['2R-HYDROPEROXY-FATTY-ACIDS'],['2R-HYDROXY-FATTY-ACIDS'], 23.19999
15027,No_Data,"['2-AMINOPHENOL', 'OXYGEN-MOLECULE']","['CPD-14152', 'WATER']", -372.78796
15028,No_Data,"['DTDP-RHAMNOSE', 'CPD-11789']","['PROTON', 'CPD-11888', 'TDP']", 4.5176697
15029,No_Data,"['S-ADENOSYLMETHIONINE', 'CPD-12871']","['CPD-6959', 'ADENOSYL-HOMO-CYS', 'PROTON']", -4.360000599999999
15030,No_Data,"['CPD-16810', 'WATER', 'PROTON']","['2-DEHYDRO-3-DEOXY-D-GLUCONATE', 'AMMONIUM']", 30.337006
15031,No_Data,"['CPD-6741', 'WATER']","['CPD-6742', 'Pi']", 17.20288
15032,No_Data,"['CADAVERINE', 'OXYGEN-MOLECULE', 'Donor-H2']","['CPD-11953', 'WATER', 'Acceptor', 'PROTON']", 'No-Data'
15033,No_Data,"['CPD-14359', 'OXYGEN-MOLECULE', 'NADPH', 'PROTON']","['CPD-14360', 'WATER', 'NADP']", -88.94091999999999
15034,No_Data,['L-arabinofuranose'],['L-arabinopyranose'], 1.5600052
15035,No_Data,"['L-DEHYDRO-ASCORBATE', 'OXYGEN-MOLECULE']","['CPD-13914', 'PROTON']", -134.42825
15036,No_Data,['HYDROXYPROPANAL'],['CPD-21702'], 0.40001106
15037,No_Data,"['3-4-DIHYDROXYBENZOATE', 'BR-', 'OXYGEN-MOLECULE', 'NADPH', 'PROTON']","['CPD-20593', 'WATER', 'NADP']", -96.93335
15038,No_Data,"['DIACETYLCHITOBIOSE-6-PHOSPHATE', 'WATER']","['N-ACETYL-D-GLUCOSAMINE-6-P', 'N-ACETYL-D-GLUCOSAMINE']", -3.1130066000000003
15039,No_Data,"['Retinoid-binding-proteins', 'CPD-14334']",['3R-All-trans-3-hydroxyretinal-RBPs'], 'No-Data'
15040,No_Data,['CPD-16412'],['CPD-16413'], 0.5200043
15041,No_Data,"['pppGp-his-tRNAs', 'WATER']","['pGp-his-tRNAs', 'PPI', 'PROTON']", -111.05237
15042,No_Data,"['CPD-721', 'OXYGEN-MOLECULE']","['PROTON', 'CPD-13530']", -96.97823000000001
15043,No_Data,['CPD-16051'],"['PYRUVATE', 'CL-', 'PROTON']", 8.275886999999999
15044,No_Data,['CPD-17968'],"['CPD-17987', 'UNDECAPRENYL-DIPHOSPHATE', 'PROTON']", 954.075
15045,No_Data,['CPD-8917'],['13-HYDROXYLUPININE'], -39.84001
15046,No_Data,"['METHYL-GLYOXAL', 'Protein-L-lysine']","['Protein-Lysine-Aminocarbinol', 'PROTON']", -32.073357
15047,No_Data,"['TYR', 'NADP', 'CPD-387']","['CPD-12288', 'NADPH']", 18.657654
15048,No_Data,"['CPD-7524', 'ETR-Quinones']","['CPD-7496', 'ETR-Quinols']", -13.622192000000002
15049,No_Data,"['CPD-12084', 'Non-ribosomal-peptide-synthetases']","['Salicyl-NRPS', 'AMP', 'PROTON']", -8.443726
15050,No_Data,"['CPD-12321', 'PLASTOQUINONE']","['CPD-13171', 'Plastoquinols']", 6.920044
15051,No_Data,"['DUDP', 'WATER']","['DUMP', 'Pi', 'PROTON']", -6.8130493
15052,No_Data,"['CPD-14241', 'PROTON']","['CPD-14243', 'CARBON-DIOXIDE']", -2.4658813
15053,No_Data,"['CARBAMATE', 'PROTON']","['AMMONIUM', 'CARBON-DIOXIDE']", 3.8241120000000004
15054,No_Data,"['ACETOL', 'OXYGEN-MOLECULE', 'Red-NADPH-Hemoprotein-Reductases']","['CPD-19065', 'WATER', 'Ox-NADPH-Hemoprotein-Reductases']", -83.594765
15055,No_Data,"['CPD-15177', 'WATER']","['CPD-13929', 'PPI']", -3.742981
15056,No_Data,"['CPD-4207', 'WATER']","['D-Ribofuranose', 'CPD-4209']", -0.73300934
15057,No_Data,['2-AMINOACRYLATE'],['CPD-16015'], -28.44
15058,No_Data,"['CPD-16861', 'OXYGEN-MOLECULE', 'Reduced-ferredoxins', 'PROTON']","['CPD-16862', 'WATER', 'Oxidized-ferredoxins']", -82.25519
15059,No_Data,"['CPD-16955', 'Donor-H2']","['CPD-10767', 'Acceptor']", 'No-Data'
15060,No_Data,['CPD-4302'],['CPD-11760'], 40.48319
15061,No_Data,"['CPD-633', 'PROTON']","['CPD-633', 'PROTON']", 0.0
15062,No_Data,"['Cellulose-D-glucono-1-5-lactone', 'WATER']","['Cellulose-D-Gluconate', 'PROTON']", -16.378113
15063,No_Data,"['PROTON', 'CPD-10419']",['CPD-10420'], 1.4823608
15064,No_Data,"['CPD-21558', 'NADP']","['CPD-21559', 'NADPH', 'PROTON']", 19.193481
15065,No_Data,"['CPD-12787', 'ACETYL-COA']","['CPD-12788', 'CO-A']", -3.6101685
15066,No_Data,"['CPD-21531', 'CPD-21359']","['CPD0-1101', 'UNDECAPRENYL-DIPHOSPHATE', 'PROTON']", -3.0883331000000003
15067,No_Data,"['CPD-20888', 'PROTON']","['CPD-20888', 'PROTON']", 0.0
15068,No_Data,['CPD-19826'],"['CPD-19827', 'WATER', 'PROTON']", -25.141098
15069,No_Data,['CPD-19106'],['CPD-12874'], -7.389999400000001
15070,No_Data,['CPD-461'],"['CPD-4892', 'PPI']", -60.98001
15071,No_Data,"['S-ADENOSYLMETHIONINE', 'N-methyl-terminal-PPK']","['ADENOSYL-HOMO-CYS', 'NN-dimethyl-terminal-PPK', 'PROTON']", -43.202267
15072,No_Data,['2-OXOBUTANOATE'],['CPD-9727'], -14.067741
15073,No_Data,"['CPD-6962', 'OXYGEN-MOLECULE', 'WATER']","['PROTON', 'MALEAMATE', 'FORMATE', 'CARBON-DIOXIDE']", -100.07715
15074,No_Data,"['CPD-12084', 'PchE']","['Salicyl-PchE', 'AMP', 'PROTON']", -8.443726
15075,No_Data,"['CPD-9994', 'DhbF']","['Threonyl-DhbF', 'AMP', 'PROTON']", -49.5282
15076,No_Data,"['CPD-8652', 'DOPAQUINONE']","['L-DOPACHROME', 'L-DIHYDROXY-PHENYLALANINE']", -7.6293945e-06
15077,No_Data,"['CPD-7994', 'CARBON-DIOXIDE']",['CPD-7995'], 97.73671999999999
15078,No_Data,['2-AMINOBENZOYL-COA'],"['BENZOYLCOA', 'AMMONIUM']", 7.481384299999999
15079,No_Data,"['CPD-7695', 'ATP']","['CPD-21711', 'ADP']", 7.290008500000001
15080,No_Data,"['C85-cis-methoxy-mycolate-pks13', 'CPD1G-69']","['CPD1G-105', 'Polyketide-synthase-PKS13']", 1699.606
15081,No_Data,"['S-ADENOSYLMETHIONINE', 'CPD-14845']","['CPD-686', 'ADENOSYL-HOMO-CYS', 'PROTON']", -32.838837
15082,No_Data,"['CPD-11860', 'OXYGEN-MOLECULE']","['PROTON', 'CPD-11861']", -73.90236
15083,No_Data,['BENZALDEHYDE'],['SALICYLALDEHYDE'], -39.48
15084,No_Data,"['PREGNENOLONE', 'NAD']","['PROGESTERONE', 'NADH', 'PROTON']", -1.9282379
15085,No_Data,"['4-hydroxybenzoate', 'ATP', 'PROTON']","['CPD-18621', 'PPI']", -45.352540000000005
15086,No_Data,"['PHENYLACETALDOXIME', 'OXYGEN-MOLECULE', 'CYS', 'NADPH', 'PROTON']","['CPD-7545', 'WATER', 'NADP']", -98.87753000000001
15087,No_Data,"['CPD-11880', 'GLUTATHIONE']","['CPD-11873', 'OXIDIZED-GLUTATHIONE']", -6.4241410000000005
15088,No_Data,"['CPD1G-107', 'TREHALOSE-6P']","['CPD1G-773', 'CPD1G-69']", 0.00024414061
15089,No_Data,"['CPD-9750', 'CPD-4888', 'Acceptor']","['CPD-9747', 'Donor-H2']", 'No-Data'
15090,No_Data,['CPD-14830'],"['CPD-14831', 'PROTON']", 20.120017999999998
15091,No_Data,"['ADENOSINE', 'OXYGEN-MOLECULE']","['CPD-12766', 'HYDROGEN-PEROXIDE']", -70.55900600000001
15092,No_Data,"['CPD-19436', 'Donor-H2']","['CPD-19464', 'Acceptor']", 'No-Data'
15093,No_Data,"['ARACHIDONIC_ACID', 'OXYGEN-MOLECULE']",['CPD-17980'], -181.52
15094,No_Data,"['CPD-19068', 'Reduced-ferredoxins', 'OXYGEN-MOLECULE', 'PROTON']","['CPD-19067', 'Oxidized-ferredoxins', 'WATER']", -105.64931999999999
15095,No_Data,"['LINOLEIC_ACID', 'HYDROGEN-PEROXIDE', 'PROTON']","['CPD-14250', 'CARBON-DIOXIDE', 'WATER']", -60.269836
15096,|EC-1.1.1.co|,"['CPD-19749', 'NADP']","['CPD-1131', 'NADPH', 'PROTON']",-0.25646973
15097,|EC-1.1.1.eb|,"['CPD-19918', 'NADP']","['CPD-10135', 'NADPH', 'PROTON']",-0.16653442
15098,|EC-1.1.1.eb|,"['IM-2-type-lactones', 'NADP']","['A-factor-type-lactones', 'NADPH', 'PROTON']", 20.375792999999998
